Date,Close,High,Low,Open,Volume,target
2023-03-30,160.04144287109375,160.14987263415844,158.96701206310877,159.2232937572216,49501700,1
2023-03-31,162.54518127441406,162.64375926608275,159.59788883873148,160.120319104618,68749800,1
2023-04-03,163.79702758789062,163.91530912930577,161.87487733545584,161.92416632467473,56976200,0
2023-04-04,163.2647705078125,164.45748300799937,162.75219201536794,164.22091988909426,46278300,0
2023-04-05,161.42147827148438,162.69306530915642,159.48947577581393,162.38749456021097,51511700,1
2023-04-06,162.30857849121094,162.6042973530528,159.6865609789051,160.11041314953246,45390100,0
2023-04-10,159.71617126464844,159.71617126464844,157.7940207437735,159.11488161033475,47716900,0
2023-04-11,158.50375366210938,160.0414742096721,158.21788648492154,160.03162242596915,47644200,0
2023-04-12,157.81373596191406,159.7457382241708,157.49829842634344,158.9177372546322,50133100,1
2023-04-13,163.19577026367188,163.43234843413578,159.11489082873655,159.3218986080038,68445600,0
2023-04-14,162.85076904296875,163.94491858408577,161.48061917083933,162.23961256067847,49386500,1
2023-04-17,162.8704833984375,163.02820218114718,161.6876226098968,162.73248322378927,41516200,1
2023-04-18,164.0927734375,165.01935243982652,163.2844759960185,163.72806193096773,49923000,1
2023-04-19,165.23623657226562,165.7586669315568,163.1760704888179,163.43236729662357,47720200,0
2023-04-20,164.27020263671875,165.47278202514906,163.19577163848064,163.71820194187683,52456400,0
2023-04-21,162.66351318359375,164.07308551692935,162.141082804298,162.69308357933554,58337300,1
2023-04-24,162.96902465820312,163.23517316391397,161.5495860155954,162.64373538253156,41949600,0
2023-04-25,161.43133544921875,163.93505711689548,161.3918982344198,162.83105575677226,48714100,0
2023-04-26,161.42147827148438,162.91977666468185,160.47519563222698,160.73147738017352,45498800,1
2023-04-27,166.0050811767578,166.15293313578908,162.8310621018307,162.8310621018307,64902300,1
2023-04-28,167.25692749023438,167.424513091262,165.4826438930684,166.08393356927388,55275900,0
2023-05-01,167.16822814941406,168.01594783420873,166.23179728666088,166.8626573980738,52472900,0
2023-05-02,166.13319396972656,167.91735928630777,165.14747425578494,167.6610625345139,48425700,0
2023-05-03,165.05877685546875,168.4792257513459,164.77292473257992,167.07950544573387,65136000,0
2023-05-04,163.42245483398438,164.65460440159984,161.96359395737636,162.53531316165655,81235400,1
2023-05-05,171.09140014648438,171.81097141948842,168.32151475691046,168.53837432535954,113453200,0
2023-05-08,171.0223846435547,171.36739258858665,169.65223472844943,170.0169462399646,55962800,0
2023-05-09,169.31707763671875,171.06179068201072,169.14950709207488,170.57879765359286,45326900,1
2023-05-10,171.08151245117188,171.54480192353225,169.44521410372417,170.5492304195713,53724500,1
2023-05-11,171.26881408691406,172.09681510347738,169.71137500858376,171.36739208260082,49514700,0
2023-05-12,170.34097290039062,171.81171738299747,168.79124488441096,171.3773983196224,45533100,0
2023-05-15,169.84742736816406,170.97270170588305,169.25517137496644,170.92334452950067,37266700,0
2023-05-16,169.84742736816406,170.9035986466086,169.58091066505557,169.76845889829133,42110300,1
2023-05-17,170.45941162109375,170.69630196545663,168.21872838992437,169.4920742376562,57951600,1
2023-05-18,172.78890991210938,172.97645812210007,170.35081330561755,170.76538642479474,65496700,1
2023-05-19,172.89747619628906,174.11158416944232,172.68031671339108,174.11158416944232,55809500,0
2023-05-22,171.94989013671875,172.45331220735133,171.2095777379714,171.73273062815065,43570900,0
2023-05-23,169.343994140625,171.140492823502,169.06761204505847,170.89372201948223,50747300,1
2023-05-24,169.620361328125,170.19287135053577,168.3174194294986,168.88004898113246,45143500,1
2023-05-25,170.7555389404297,171.65377326209193,169.47232768730396,170.18302884098296,56058300,1
2023-05-26,173.1640167236328,173.49963649375093,170.873991291327,171.08128541223243,54835000,1
2023-05-30,175.00985717773438,176.67803022234617,174.28929064745816,174.6742524991613,55964400,0
2023-05-31,174.96051025390625,177.03339115324283,174.47683402760893,175.03947872320146,99625300,1
2023-06-01,177.76382446289062,177.79343575638538,174.64463768008144,175.40469602373648,68901800,1
2023-06-02,178.61270141601562,179.43198227661338,176.94452840385708,178.69166987914852,61996900,0
2023-06-05,177.2603759765625,182.561007136821,175.74025964458482,180.2709822922528,121946500,0
2023-06-06,176.89517211914062,177.79340630920336,175.13815031318512,177.64534986625156,64848400,0
2023-06-07,175.5231475830078,178.86935913776645,175.02960596689772,176.135134367242,61944600,1
2023-06-08,178.2376251220703,178.50412674833163,175.1677956906412,175.60209965770608,50214900,1
2023-06-09,178.62261962890625,179.8762047090654,178.29688029779246,179.15563804055773,48900000,1
2023-06-12,181.416015625,181.51472997018055,178.63244881890137,178.92857679274874,54274900,0
2023-06-13,180.94219970703125,181.7713458918988,180.08344223425368,180.4387927508673,54929100,1
2023-06-14,181.57394409179688,182.0082630916424,179.668880824476,181.0014340521544,57462900,1
2023-06-15,183.6073455810547,184.1107676661695,181.4061542027307,181.5838370156226,65433200,0
2023-06-16,182.53140258789065,184.57467180700263,181.88980460620309,184.31802056497352,101256200,1
2023-06-20,182.6202392578125,183.69617128575536,182.0279984336963,182.0279984336963,49799100,0
2023-06-21,181.5838623046875,183.01513017043268,180.2315478537848,182.5117080152066,49515700,1
2023-06-22,184.5845642089844,184.6339213828765,181.2975752421376,181.3666782979256,51245300,0
2023-06-23,184.26870727539065,185.1373454182768,182.62027993546528,183.1533133637622,53117000,0
2023-06-26,182.87692260742188,185.62101290744985,182.8374308418657,184.4167701068108,48088700,1
2023-06-27,185.63087463378903,185.95661391553264,183.27174625542972,183.48890577659213,50730800,1
2023-06-28,186.8054962158203,187.44709427325768,185.17681495512895,185.5025391579117,51216800,1
2023-06-29,187.1410980224609,187.61490879718235,186.49949997485515,186.6376910187253,46347300,1
2023-06-30,191.46453857421875,191.96794560784363,188.78953634841972,189.1547673916645,85213200,0
2023-07-03,189.9740295410156,191.37568580561535,189.28305928715224,191.27697146600815,31458200,0
2023-07-05,188.858642578125,190.48732393792235,188.15780683402292,189.09554798353173,46920300,1
2023-07-06,189.3324279785156,189.53972207962792,186.756140199604,187.3878728511301,45094300,0
2023-07-07,188.21701049804688,190.1813114167851,187.7827065576724,188.9375920522482,46815000,0
2023-07-10,186.17376708984372,187.5359467558433,184.6240392018072,186.8153651594175,59922200,0
2023-07-11,185.65060424804688,186.85484691926047,184.18972537508213,186.71665587805697,46638100,1
2023-07-12,187.3187713623047,189.22383458950756,186.0355602702456,187.22992243297557,60750200,1
2023-07-13,188.07882690429688,188.72044002337208,187.32864909209997,188.0393502033157,41342300,1
2023-07-14,188.22686767578125,188.7105287268448,187.1805620612046,187.77280284934832,41616200,1
2023-07-17,191.48426818847656,191.81000743962883,189.33241906132668,189.421252931179,50520200,0
2023-07-18,191.2276153564453,191.8198712739852,189.93453883356676,190.85253399958413,48288200,1
2023-07-19,192.5799560546875,195.66951651285703,190.1615899429346,190.60578947313948,80507300,0
2023-07-20,190.63540649414065,193.93226116956544,190.01353918252772,192.57008136763105,59581200,0
2023-07-21,189.46075439453125,192.4516153262713,188.7599186858544,191.59285775033445,71951700,1
2023-07-24,190.26028442382807,192.3923877240068,189.766742829992,190.9117629424984,45377800,1
2023-07-25,191.1190490722656,191.928464545818,190.4280938275836,190.83280156435973,37283200,1
2023-07-26,191.9876708984375,193.112945076557,190.82292002182845,191.16839008411552,47471900,0
2023-07-27,190.7242126464844,194.6527994732912,190.06286872536143,193.48804855415668,47460200,1
2023-07-28,193.30050659179688,194.09017617119656,191.63233355900985,192.15548645475204,48291400,1
2023-07-31,193.91249084472656,193.95198260711592,192.7378594315981,193.52752900074864,38824100,0
2023-08-01,193.0833282470703,194.1888565133771,192.75758901252783,193.7051954277144,35175100,0
2023-08-02,190.0924835205078,192.65889079076132,189.3719170053564,192.52069974591456,50389300,0
2023-08-03,188.70069885253903,189.885195713569,188.22690312046603,189.09554118067888,61235200,0
2023-08-04,179.63926696777344,184.9596445164711,179.57016391801557,183.12366926443607,115956800,0
2023-08-07,176.53985595703125,180.76457131743229,175.0592309925441,179.77748800777417,97576100,1
2023-08-08,177.4775848388672,177.94151520653074,175.2862586525361,177.3690050706545,67823000,0
2023-08-09,175.88833618164062,178.59293417746048,174.7235703168388,178.53371160261662,60378500,0
2023-08-10,175.6712188720703,178.41530928434332,175.30600286506225,177.1617092563292,54686900,1
2023-08-11,175.73048400878906,176.55087114534,174.50485775151037,175.26594233781003,52036700,1
2023-08-14,177.38116455078125,177.60849603671858,175.2560608313475,175.90841909398483,43675600,0
2023-08-15,175.39442443847656,177.40090780634856,174.99906405268155,176.80786722765603,43622600,0
2023-08-16,174.52464294433594,176.47180884084688,174.45544657600635,175.07815356283987,46964900,0
2023-08-17,171.98440551757812,175.4537406821077,171.47042491030345,175.08803154260252,66062900,1
2023-08-18,172.46873474121094,173.07166917955516,169.96804315644715,170.30410101859755,61172200,1
2023-08-21,173.80308532714844,174.08973444525807,171.7274205434044,173.0420157807921,46311900,1
2023-08-22,175.17698669433594,175.62177093693052,174.2083431088137,175.00895776189057,42038900,1
2023-08-23,179.02191162109375,179.44693836874362,176.26423745502308,176.45203891919172,52722800,0
2023-08-24,174.33685302734375,179.00217866700072,173.9711287799832,178.57715186115848,54945800,1
2023-08-25,176.54100036621094,177.0747384245456,173.78332608108835,175.3252527852027,51449600,1
2023-08-28,178.1027069091797,178.49806733287568,176.48170504077262,178.003859262239,43820700,1
2023-08-29,181.98716735839844,182.7581307092116,177.4206898063463,177.61837000977968,53003900,1
2023-08-30,185.47625732421875,185.67395259086385,182.5999782117213,182.79765839633507,60813900,1
2023-08-31,185.6937255859375,186.9292456956689,185.30824391498265,185.66407430986652,60794500,1
2023-09-01,187.2653045654297,187.7199674857303,186.0989658267709,187.294955839274,45766500,1
2023-09-05,187.5025177001953,187.77927298177536,185.43673181910435,186.09896874874457,45280000,0
2023-09-06,180.7911834716797,186.6623772265621,179.36786194540127,186.2175779380761,81755800,0
2023-09-07,175.50315856933594,176.14563807720947,171.5297216636145,173.1507234483217,112488800,1
2023-09-08,176.11599731445312,178.15214742516778,175.73051558651892,176.2840413464044,65551300,1
2023-09-11,177.28233337402344,178.21144703159865,175.2857283917044,177.9841155245434,58953100,0
2023-09-12,174.2577667236328,178.043402311121,172.79491507430097,177.4108165912451,90370200,0
2023-09-13,172.19198608398438,175.24618840249718,171.96463950783718,174.46533118918654,84267900,1
2023-09-14,173.7042694091797,174.06009984649242,171.5692867853032,171.98441978182902,60895800,0
2023-09-15,172.98268127441406,174.45542656560403,171.80647888602266,174.4356540223445,109259500,1
2023-09-18,175.90841674804688,177.30208708635865,174.1292647291417,174.43567131089117,67257600,1
2023-09-19,176.99569702148438,177.54920768301113,175.07816717117066,175.4636488877364,51826900,0
2023-09-20,173.45716857910156,177.61839243619755,173.3681996565953,177.1834868845125,58436200,0
2023-09-21,171.91522216796875,174.25777881422758,171.84604087673063,172.52805046683002,63149100,1
2023-09-22,172.7652587890625,175.02874030453424,172.03384046276338,172.64665367280514,56725400,1
2023-09-25,174.04029846191406,174.91998813589507,172.13264765845275,172.18207147695253,46172700,0
2023-09-26,169.9680633544922,173.17052232124786,169.6715354659317,172.79493440563715,64588900,0
2023-09-27,168.4557647705078,171.03553164114703,167.0917606780329,170.62039864934732,66921800,1
2023-09-28,168.7127685546875,170.03724268196555,165.6783234920371,167.37840061261642,56294400,1
2023-09-29,169.2267303466797,171.06518493104676,168.36679806748614,170.0273449898337,51861100,1
2023-10-02,171.73728942871094,172.28092127496365,168.94994891630552,169.2365980179806,52164500,0
2023-10-03,170.40293884277344,171.61870157072957,168.84125459232132,170.26456118455488,49594600,1
2023-10-04,171.64834594726562,172.19197782627828,168.9895041879398,169.10810929534875,53020300,1
2023-10-05,172.88388061523438,173.41761872545223,170.67970163713667,171.77684421895017,48527900,1
2023-10-06,175.4339599609375,175.9281679572511,171.173874363808,171.78670253501804,57266700,1
2023-10-09,176.91661071777344,176.9759132731787,173.76356081110382,174.76185568517045,42390800,0
2023-10-10,176.32354736328125,177.6381425852869,175.88864186643335,176.03691333055846,43698000,1
2023-10-11,177.71722412109375,177.76664794425923,175.54271164011269,176.13575227199846,47551100,1
2023-10-12,178.61666870117188,180.2277765858699,176.96600064702005,177.98408304070654,56743100,0
2023-10-13,176.7782440185547,179.82255265296823,176.0764618780152,179.31846581874476,51427100,0
2023-10-16,176.6497344970703,177.0055649122618,174.46532818230494,174.70255348644375,52517000,0
2023-10-17,175.09788513183594,176.35317765161014,172.77511662397336,174.6036771409676,57549400,0
2023-10-18,173.80308532714844,175.52293478970745,173.08154578913502,173.54610256783715,54764400,0
2023-10-19,173.42750549316406,175.77992569036093,173.16062890788183,174.0007735918687,59302900,0
2023-10-20,170.8773651123047,173.3879351486228,170.6401398397108,173.27920878393786,64244000,1
2023-10-23,170.99598693847656,171.99428177951037,167.96154224302492,168.93020088937016,55980100,1
2023-10-24,171.43092346191406,171.6582549852611,169.46396961859497,171.04544171274492,43816600,0
2023-10-25,169.11798095703125,171.05526784044204,168.67318169844384,169.88894421827058,57157000,0
2023-10-26,164.95680236816406,169.39479716399708,163.7509332268827,168.39648700816127,70625300,1
2023-10-27,166.2713623046875,167.00279566914165,164.89746448966903,164.97653958977486,58499100,1
2023-10-30,168.31736755371094,169.18717852998205,166.91381853056686,167.06208999172168,51131000,1
2023-10-31,168.7918243408203,168.92030818010912,165.9550598323106,167.38827526603964,44846000,1
2023-11-01,171.9547576904297,172.2117404582064,168.14934950515965,169.01916053768616,56934900,1
2023-11-02,175.5130157470703,175.72057463675702,173.4274576287177,173.48676016862817,77334800,0
2023-11-03,174.60369873046875,174.77174274032964,171.34193765305042,172.22162738228718,79829200,1
2023-11-06,177.15380859375,177.35148879200258,174.16880291146146,174.33683183407777,63841300,1
2023-11-07,179.7138214111328,180.32663456302825,176.89682951103612,177.1043884447924,70530000,1
2023-11-08,180.7714385986328,181.32494925868284,179.48649451949703,180.2377004855944,49340300,0
2023-11-09,180.2969970703125,181.98718027395728,179.70394133589065,180.8406289798602,53763500,1
2023-11-10,184.4834899902344,184.65175539538808,181.6430032262288,182.07848170612576,66133400,0
2023-11-13,182.8999481201172,184.11729742228064,182.31601793716675,183.9094650326421,43627500,1
2023-11-14,185.51280212402344,186.175911578356,184.3845238566377,185.77012344749636,60108400,1
2023-11-15,186.0769195556641,187.5516051595664,185.8492885905992,185.9185761158243,53790500,1
2023-11-16,187.7594757080078,188.9966236513369,186.7103615664657,187.6209157424311,54412900,0
2023-11-17,187.73968505859372,188.42259316852056,186.63120528706287,188.2939249443592,50922700,1
2023-11-20,189.48155212402344,189.9368291546864,187.9277023558229,187.9375941014389,46505100,0
2023-11-21,188.67990112304688,189.55085808280583,187.78916067013205,189.441988462836,38134500,1
2023-11-22,189.343017578125,190.9463564933125,188.8679569924961,189.52117473642568,39617700,0
2023-11-24,188.0167999267578,188.9372307617957,187.30420149232032,188.9075404188528,24048300,0
2023-11-27,187.83865356445312,188.709610612586,186.95780476873864,187.9673217925377,40552600,1
2023-11-28,188.4423675537109,189.11538388382388,187.45264920500043,187.8287470101196,38415400,0
2023-11-29,187.4229736328125,190.11500896160672,187.02709230289176,188.93724161752115,43014200,1
2023-11-30,187.99696350097656,188.36316949342205,186.25506495725764,187.88809389812533,48794400,1
2023-12-01,189.27377319335935,189.59047526340808,187.28442932404568,188.37312572525744,45704800,0
2023-12-04,187.4823303222656,188.09596593756663,185.52269231677565,188.02667840765253,43389500,1
2023-12-05,191.43130493164065,192.40122460244103,188.22461231756915,188.254317759258,66628400,0
2023-12-06,190.34262084960935,192.7575206909756,190.1347733725338,192.45071045016567,41089700,1
2023-12-07,192.2725830078125,192.99507315570867,191.5995666945876,191.63916388460837,47477700,1
2023-12-08,193.69776916503903,193.97488907234165,191.6787354382317,192.2032849129047,53406400,0
2023-12-11,191.19378662109372,191.5006120000344,189.4518877342921,191.12451418849048,60943700,1
2023-12-12,192.70806884765625,192.7179605945877,189.7488055095461,191.09482308550776,52696900,1
2023-12-13,195.9246368408203,195.96421892707963,192.8466123940007,193.08413511536145,70404200,1
2023-12-14,196.07308959960935,197.56755876987648,194.14314196862804,195.9840185786185,66831600,0
2023-12-15,195.5386505126953,196.36010340669733,194.97450383643803,195.4990533238864,128538400,0
2023-12-18,193.87591552734372,194.6083124997745,192.39133809002112,194.0738561652729,55751900,1
2023-12-19,194.91514587402344,194.9250376214273,193.87593852424985,194.14316672319836,40714100,0
2023-12-20,192.82681274414065,195.64750075817216,192.82681274414065,194.87552171417175,52242800,0
2023-12-21,192.6783447265625,195.0536776254948,191.51048442189503,194.0837579535961,46482500,0
2023-12-22,191.6094512939453,193.4008388358449,190.9859239896969,193.1731927744169,37149600,0
2023-12-26,191.0651397705078,191.8964996004414,190.84740051477695,191.6193796571302,28919300,1
2023-12-27,191.16409301757807,191.5105004803971,189.12527563548676,190.5108903848591,48087700,1
2023-12-28,191.5896759033203,192.65857351066376,191.18388776405132,192.1439157511496,34049900,0
2023-12-29,190.5504608154297,192.40122918172025,189.758683164504,191.9063700376295,42672100,0
2024-01-02,183.73130798339844,186.5025222946912,181.9993009265784,185.22577720716956,82488700,0
2024-01-03,182.3556060791016,183.96885182302103,181.5440297827802,182.3259157367389,58414500,0
2024-01-04,180.03965759277344,181.2075179249861,179.0202489631632,180.2771803169373,71983600,0
2024-01-05,179.31715393066406,180.8809106532784,178.31754388665928,180.1188384374096,62379700,1
2024-01-08,183.65213012695312,183.6917273170526,179.63387614033877,180.21780632812883,59144500,0
2024-01-09,183.2364501953125,183.2463419418833,180.85122540618832,182.0289926299427,42841800,1
2024-01-10,184.2756500244141,184.48348240733844,182.02898528742008,182.4545720032457,46792900,0
2024-01-11,183.68179321289065,185.12678839904137,181.7320471921432,184.62202246254373,49128400,1
2024-01-12,184.0083923339844,184.8199684469234,183.28590232990703,184.14695226766904,40477800,0
2024-01-16,181.7419891357422,182.3655014396163,179.06973745492456,180.28710192352952,65603000,0
2024-01-17,180.8017578125,181.0491874231052,178.4462381888341,179.40626628613458,47317400,1
2024-01-18,186.69058227539065,187.1953332109462,183.9193677995691,184.17668914088887,78005800,1
2024-01-19,189.5904235839844,189.9764130933981,186.87860527237555,187.3833561379468,68903000,1
2024-01-22,191.896484375,193.32168117146784,190.2832386815117,190.32283587135973,60133900,1
2024-01-23,193.1732177734375,193.73736447446063,191.83710707958323,193.01487431695853,42355600,0
2024-01-24,192.50021362304688,194.36088890095837,192.34185506707504,193.41075266703035,53631300,0
2024-01-25,192.1735992431641,194.2520137003454,191.124500268323,193.21280647175476,54822100,0
2024-01-26,190.44158935546875,192.7575265029299,189.96652881027472,192.2725742116348,44594000,0
2024-01-29,189.7586975097656,190.22386634852867,187.63080907007364,190.03581744325376,47145600,0
2024-01-30,186.10662841796875,189.8279790097777,185.54249682198056,188.97682064057707,55859400,0
2024-01-31,182.5040283203125,185.1762795166647,182.45455449229945,185.11688373962707,55467800,1
2024-02-01,184.9387664794922,185.02783750412453,181.93002942176477,182.0982797244824,64885400,0
2024-02-02,183.93914794921875,185.40392677166545,177.4070012757119,178.01073002917815,102551700,1
2024-02-05,185.7503204345703,187.30418539055444,183.9292424150712,186.21548923655905,69668800,1
2024-02-06,187.35369873046875,187.36359047791996,184.8497123520045,184.93878338477884,43490800,1
2024-02-07,187.4625396728516,189.0856770188276,186.6707620426896,188.67988890685805,53439000,0
2024-02-08,186.38375854492188,187.5912009839088,185.42373058041275,187.44274927884152,40962000,1
2024-02-09,187.1468048095703,188.2765227675386,186.3044647449669,186.9485964735415,45155200,0
2024-02-12,185.46212768554688,186.96842336096995,185.1053738445565,186.72067805809252,41781900,0
2024-02-13,183.37115478515625,184.53061609699293,181.8549547572752,184.0945819491523,56529500,0
2024-02-14,182.48919677734372,183.85675578337245,180.7946272553445,183.64865818230027,54630500,0
2024-02-15,182.2017974853516,182.82612045767797,179.71444020641266,181.89459574378543,65434500,0
2024-02-16,180.665771484375,183.18287207946287,180.0315441516518,181.76576116844507,49752500,0
2024-02-20,179.92254638671875,180.78469520216956,178.3766181157698,180.15046783149373,53665600,1
2024-02-21,180.6756896972656,181.24054108716464,179.03065736673128,180.29911202321813,41371400,1
2024-02-22,182.7071990966797,183.29188949706392,180.8144364958238,181.82522643308516,52292200,0
2024-02-23,180.8739013671875,183.3711632214272,180.58650833781007,183.3414349937225,45119700,0
2024-02-26,179.5261688232422,181.1117297677085,179.02075870271764,180.59643039937333,40867400,1
2024-02-27,180.98287963867188,182.26123857968312,177.94056046222855,179.4666797946294,54318900,0
2024-02-28,179.7838134765625,181.46847854843008,178.50545433930714,180.8639793914523,48953900,0
2024-02-29,179.11985778808594,180.9234508895373,177.9108594746495,179.63517226295397,136682600,0
2024-03-01,178.0396728515625,178.90182159301432,175.78023709238585,177.93066432277888,73563100,0
2024-03-04,173.5208282470703,175.3045824548566,172.2226300679557,174.5613464945542,81510100,0
2024-03-05,168.5857391357422,170.48842147609815,168.09024847040442,169.21996658252752,95132400,0
2024-03-06,167.5947265625,169.6956168742887,167.1586924388991,169.51723240501005,68587700,0
2024-03-07,167.475830078125,169.1902233947002,166.97043508778398,167.62447121611535,71765100,1
2024-03-08,169.19021606445312,172.13343143853632,167.4163663695346,167.4758228221548,76267000,1
2024-03-11,171.19200134277344,172.8073055285168,170.49831753088682,171.3802901891083,60139500,1
2024-03-12,171.6676788330078,172.4604668624585,169.4676992338398,171.58839851794536,59825400,0
2024-03-13,169.5866241455078,171.62804307697533,169.21995080494636,171.21183277143888,52488700,1
2024-03-14,171.4397430419922,172.73792596009017,170.49831395125625,171.35055836544484,72913500,0
2024-03-15,171.06317138671875,171.06317138671875,168.75418335618096,169.62625165850892,121752700,1
2024-03-18,172.1532440185547,176.10726419166866,171.9550508157469,173.98656516716397,75604200,1
2024-03-19,174.49197387695312,175.01719271038215,171.46947815172825,172.76766112194616,55215200,1
2024-03-20,177.05862426757812,177.05862426757812,173.51090945491785,174.1352325028599,53423100,0
2024-03-21,169.82443237304688,175.88924720546055,169.2992135808601,175.4532130863986,106181300,1
2024-03-22,170.72625732421875,171.48931715990707,168.5262776263353,170.210942813777,71160100,0
2024-03-25,169.30914306640625,170.3893089389317,167.92176032191367,169.03166954174233,54288300,0
2024-03-26,168.17942810058594,169.87399750483326,168.0505957042821,168.4668059986792,57388400,1
2024-03-27,171.74696350097656,172.0343565405087,168.57582642397568,168.87312383270142,60273300,0
2024-03-28,169.93344116210938,170.67667701496117,168.97218824939392,170.2010103030642,65672700,0
2024-04-01,168.4965362548828,169.70553455748254,167.9514935576168,169.6460781034487,46240500,0
2024-04-02,167.31727600097656,167.81276664190898,166.71277681419204,167.5551169522469,49329500,1
2024-04-03,168.1199493408203,169.14065873561202,167.05960735256843,167.26770493028647,47691700,0
2024-04-04,167.29747009277344,170.3695030458197,167.29747009277344,168.75419869027797,53704400,1
2024-04-05,168.0505828857422,168.85327518664994,167.4262599311819,168.0604872534819,42104800,0
2024-04-08,166.93080139160156,167.67403738632925,166.72270378093583,167.50557237539863,37425500,1
2024-04-09,168.13978576660156,168.5460917055098,166.83169838821917,167.17853275073267,42373800,0
2024-04-10,166.26683044433594,167.5650134431552,165.60287483124418,167.27763553824258,49709300,1
2024-04-11,173.4613494873047,173.87757491447604,166.64340884278624,166.8217782077108,91070300,1
2024-04-12,174.95773315429688,176.7514066994258,172.63884078505302,172.68837774790788,101670900,0
2024-04-15,171.13255310058594,175.0370216134587,170.94426424521788,173.77847120218846,73531800,0
2024-04-16,167.8524169921875,172.1929047923956,166.75242714722782,170.20103782824685,73711200,0
2024-04-17,166.48484802246094,169.11094225529814,166.48484802246094,168.08032842085646,50901200,0
2024-04-18,165.5334930419922,167.11906901091456,165.0479219314042,166.51456987389489,43122900,0
2024-04-19,163.5118865966797,164.89925413145542,162.60018577080248,164.71098041837104,68149400,1
2024-04-22,164.3443145751953,165.75150603037284,163.28397258003716,164.0272084619306,48116400,1
2024-04-23,165.39476013183594,165.54341638804536,163.43262154349364,163.85875133255257,49537800,1
2024-04-24,167.4956817626953,167.77315534715606,164.71102642645795,165.0380369843625,48251800,1
2024-04-25,168.35781860351562,169.07132637527934,166.63350563489078,168.00106471763377,50558300,0
2024-04-26,167.77310180664062,169.79469657988224,167.6541737932701,168.34787265422193,44838400,1
2024-04-29,171.93524169921875,174.44242297655094,171.53885525962073,171.80640930182136,68169400,0
2024-04-30,168.79383850097656,173.41181476528868,168.46681287321124,171.76678225756265,65934800,0
2024-05-01,167.77310180664062,171.1523509575647,167.5848129798778,168.05057530255277,50383100,1
2024-05-02,171.469482421875,171.8559644998941,169.34878317714927,170.95416794412498,94214900,1
2024-05-03,181.72613525390625,185.31348231884328,181.01262758822543,184.9666328542693,163224100,0
2024-05-06,180.07119750976562,182.53873097916653,178.79282331517493,180.7054248623681,78569700,1
2024-05-07,180.7549591064453,183.2324120279765,179.68471275097576,181.7954923577229,77305800,1
2024-05-08,181.09190368652344,181.41892928578648,179.81352951475225,181.20091221961115,45057100,1
2024-05-09,182.90542602539065,182.99461071341904,180.46760537105857,180.9135439323752,48983000,0
2024-05-10,181.6451568603516,183.669493895456,180.7322193628195,183.48094965782863,50759500,1
2024-05-13,184.8503570556641,185.6640710757596,183.2030934113359,184.01680743143143,72044800,1
2024-05-14,185.99154663085935,186.8548800445926,184.8602962551219,186.0709344816443,52393600,1
2024-05-15,188.26397705078125,189.18683240943687,185.9320062923224,186.46787049037357,70400000,1
2024-05-16,188.38304138183597,189.6333810173086,188.2044300863017,189.00821119957223,52845200,1
2024-05-17,188.41281127929688,189.34559954047236,187.72810435814964,188.0555735439889,41282900,1
2024-05-20,189.57383728027344,190.44708847543168,187.5594179346384,187.8769693298537,44361300,1
2024-05-21,190.873779296875,191.2508526180576,189.4547462309282,189.62343971650407,42309400,0
2024-05-22,189.43490600585935,191.3401840301744,188.8097513226368,190.79440205142183,34648500,0
2024-05-23,185.44577026367188,189.5341459487459,185.19768892080705,189.51429520164533,51005900,1
2024-05-24,188.5219573974609,189.11735863774425,186.59684388111853,187.37087155015985,36327000,1
2024-05-28,188.5318756103516,191.51876909707792,187.6487067626696,190.04019905563405,52280100,1
2024-05-29,188.82960510253903,190.77456966628964,188.05559245514976,188.154831057814,53068000,1
2024-05-30,189.8219146728516,190.70508365256933,189.16699143181853,189.29598343446253,49889100,1
2024-05-31,190.7745513916016,191.09210277636024,188.45251367186648,189.9707702687458,75158300,1
2024-06-03,192.5408935546875,193.49353258818425,191.04248767189637,191.4195610224673,50080500,1
2024-06-04,192.85842895507807,193.82098571162211,191.54855228534225,193.14619663099631,47471400,1
2024-06-05,194.36676025390625,195.38885414673365,193.3744349100596,193.90036613096368,54156800,0
2024-06-06,192.9874267578125,194.9919281725913,192.67980832687616,194.1881470745491,41181800,1
2024-06-07,195.37892150878903,195.42854080055037,192.6500270204212,193.15610745634936,53103900,0
2024-06-10,191.63787841796875,195.78580650726497,190.6753215585116,195.3888672580803,97010200,1
2024-06-11,205.5601959228516,205.5701288673056,192.14396771907968,192.1638033246204,172373300,1
2024-06-12,211.43475341796875,218.51002232587345,205.3120931521647,205.7784872423207,198134300,1
2024-06-13,212.5957794189453,215.08651049080893,209.97604121171415,213.09194207290332,97862700,0
2024-06-14,210.85922241210935,213.5186471242216,209.67835280423736,212.2087855151512,70122700,1
2024-06-17,215.0071258544922,217.2696263789355,211.0874438581257,211.73244926121387,93728300,0
2024-06-18,212.6453857421875,216.95208913019516,211.36529274424583,215.9200623200828,79943300,0
2024-06-20,208.07077026367188,212.59578653831548,207.24715355520107,212.28815296354617,86172500,0
2024-06-21,205.89761352539065,210.2638394583417,205.52052500822023,208.77535128006048,241805100,1
2024-06-24,206.5426025390625,211.0676038174596,205.0044951825124,206.12582769938732,80727000,1
2024-06-25,207.46543884277344,209.75770765432128,207.00896258400965,207.54481153486356,55549700,1
